# %ECSV 0.9
# ---
# datatype:
# - {name: lambda, unit: nm, datatype: float64}
# - {name: theta, unit: degree, datatype: float64}
# - {name: o0, datatype: float64}
# - {name: o1, datatype: float64}
# - {name: o2, datatype: float64}
# - {name: o3, datatype: float64}
# - {name: o4, datatype: float64}
# - {name: o5, datatype: float64}
# - {name: o6, datatype: float64}
# - {name: o7, datatype: float64}
# - {name: o8, datatype: float64}
# - {name: o9, datatype: float64}
# - {name: o10, datatype: float64}
# - {name: o11, datatype: float64}
# - {name: o12, datatype: float64}
# meta: !!omap
# - keywords: !!omap
#   - {Author: Ralf Heilmann}
#   - {ORIGFILE: Si_4um_deep_30pct_dc.xlsx}
#   - {Description: Calculated grating efficiencies}
#   - {Grating: Si 4 my deep}
lambda theta o0 o1 o2 o3 o4 o5 o6 o7 o8 o9 o10 o11 o12
2.9 1.5 0.0500169426 0.0676000304 0.0439136671 0.135491239 0.238908296 0.0095001337 0.0191116619 0.0014424538 0.0002604996 0.0001118696 1.67E-05 6.23E-06 9.22E-06
2.9 1.55 0.0358785566 0.0684328901 0.0377577177 0.105219015 0.270495178 0.0182388033 0.0193327201 0.0016882738 0.0003316355 0.000183531 1.61E-05 2.70E-06 7.72E-06
2.9 1.6 0.0242142323 0.069719332 0.0303216411 0.0780516031 0.292301394 0.0334587551 0.0186153804 0.0019381584 0.0004287085 0.0002439488 1.26E-05 3.31E-06 1.00E-05
2.9 1.65 0.0158480681 0.0699985119 0.0223649332 0.0557243547 0.301984629 0.0558089218 0.0170276914 0.0022244499 0.0005693068 0.0002636498 5.47E-06 1.27E-05 1.75E-05
2.9 1.7 0.0110394911 0.0681498072 0.0148775213 0.0390371385 0.298484694 0.0851193935 0.0148372362 0.0025760884 0.0007734628 0.0002382979 2.24E-06 2.67E-05 2.37E-05
2.9 1.75 0.0094829294 0.0636004189 0.0088406623 0.0278763345 0.282187207 0.120243349 0.0125847099 0.0029959502 0.0010480585 0.0001894499 7.73E-06 3.57E-05 2.31E-05
2.9 1.8 0.0104269142 0.0563997276 0.0050021428 0.0213861706 0.254864852 0.159059173 0.0111199354 0.0034387381 0.001365585 0.0001427286 1.90E-05 3.58E-05 1.70E-05
2.9 1.85 0.0128608291 0.0471572246 0.0037124693 0.0182473521 0.219399158 0.198669522 0.0115554802 0.0038070672 0.0016544948 0.0001114959 2.99E-05 3.50E-05 1.18E-05
2.9 1.9 0.0157253101 0.0368835021 0.0048622789 0.0170095645 0.179336909 0.235774779 0.0150996768 0.003987137 0.0018188746 9.88E-05 3.77E-05 4.21E-05 1.13E-05
2.9 1.95 0.0180999465 0.0267743566 0.0079274307 0.0163908097 0.138370856 0.267121212 0.0228000703 0.0039204716 0.0017845738 0.0001042356 4.34E-05 5.36E-05 1.26E-05
2.9 2 0.0193299838 0.0179740548 0.0120890293 0.0154714 0.0998353183 0.289914353 0.0353024306 0.0036775422 0.0015446221 0.0001231736 4.95E-05 5.72E-05 1.13E-05
2.9 2.05 0.0190852942 0.0113672122 0.0163872947 0.0137663389 0.0663247748 0.302133083 0.0527269952 0.0034886959 0.0011734715 0.0001441832 5.77E-05 4.65E-05 6.89E-06
2.9 2.1 0.017367992 0.0074369652 0.0198815232 0.0112055193 0.0394935793 0.302707852 0.0746808814 0.0037107688 0.0007999176 0.0001532946 6.80E-05 2.79E-05 2.86E-06
2.9 2.15 0.0144840029 0.0062005602 0.0218071435 0.0080612503 0.0200190916 0.291589703 0.100337676 0.0047517722 0.0005568892 0.0001436311 7.71E-05 1.20E-05 1.77E-06
2.9 2.2 0.0109716509 0.0072250732 0.0217209775 0.0048405537 0.0076793567 0.269752767 0.12849513 0.0070047304 0.0005358143 0.0001194366 7.90E-05 3.95E-06 2.11E-06
2.9 2.25 0.0074743001 0.0097255501 0.0196060988 0.0021416116 0.0015077008 0.239132434 0.157580046 0.0108273143 0.0007640517 9.06E-05 6.81E-05 1.56E-06 2.31E-06
2.9 2.3 0.0045708117 0.0127408361 0.015890839 0.0004826176 1.20E-05 0.202459508 0.185657892 0.0165584418 0.0012116534 6.53E-05 4.61E-05 7.31E-07 5.86E-06
2.9 2.35 0.0026264937 0.0153512693 0.0113531947 0.0001439783 0.0014505008 0.16295832 0.210520167 0.0245363939 0.0018265809 4.70E-05 2.43E-05 1.74E-06 1.47E-05
2.9 2.4 0.0017386549 0.0168763797 0.0069280023 0.0010784527 0.0041317418 0.123941035 0.229909759 0.0350645259 0.0025858557 3.56E-05 1.52E-05 7.61E-06 2.14E-05
2.9 2.45 0.0017988375 0.0169960776 0.0034724729 0.0029287502 0.0066881505 0.0883595329 0.241884177 0.0483025878 0.0035333964 3.05E-05 2.21E-05 1.72E-05 1.83E-05
2.9 2.5 0.0026205447 0.0157539177 0.0015705772 0.0051434201 0.0082493114 0.0584203462 0.245175844 0.0641334872 0.0047845803 4.29E-05 3.95E-05 2.49E-05 9.78E-06
2.9 2.55 0.0040395061 0.0134615799 0.001432729 0.0071365916 0.0084785573 0.0353669314 0.239430427 0.0820556725 0.0064991309 0.0001155156 6.73E-05 2.81E-05 4.21E-06
2.9 2.6 0.005928273 0.010567856 0.0029004051 0.0084358155 0.0074916914 0.0194599659 0.225267588 0.101150704 0.008835942 0.000331984 0.0001153362 3.11E-05 3.10E-06
2.9 2.65 0.0081357461 0.0075452636 0.0055318351 0.0087813968 0.0057033107 0.0101216537 0.20417146 0.120163581 0.01190875 0.0007864531 0.0001912809 4.09E-05 3.96E-06
2.9 2.7 0.0104076489 0.004821097 0.0087293124 0.0081533843 0.0036501625 0.0061915596 0.178209325 0.137713117 0.0157561892 0.0015198313 0.0002918857 6.08E-05 7.46E-06
2.9 2.75 0.012368789 0.0027534648 0.0118614213 0.0067352734 0.001844012 0.0062185997 0.149656175 0.15256551 0.0203282648 0.0024723311 0.0004124069 8.63E-05 1.69E-05
2.9 2.8 0.0136282303 0.0016215357 0.0143534239 0.0048537706 0.0006837704 0.0087071646 0.120659145 0.163841199 0.0254891694 0.0035035811 0.0005552981 0.0001069653 3.43E-05
2.95 0.8 0.242919168 0.175854325 0.131451181 0.0352166361 0.008847067 0.0065754135 0.0015202351 0.000208337 3.34E-05 1.58E-05 3.24E-05 3.30E-06 8.50E-07
2.95 0.85 0.213675742 0.183242926 0.133350769 0.051509272 0.008097506 0.0076698976 0.0016488704 0.0002660572 1.38E-05 3.13E-05 3.83E-05 1.54E-06 2.66E-06
2.95 0.9 0.186965962 0.18820501 0.130549175 0.0734608986 0.00612827 0.0094387012 0.0018563006 0.0003320865 1.07E-06 5.53E-05 3.12E-05 8.00E-07 3.33E-06
2.95 0.95 0.164321058 0.189551019 0.123464212 0.100346753 0.0034174118 0.0118299783 0.0021322065 0.0003695806 7.55E-06 7.57E-05 1.66E-05 5.67E-07 3.18E-06
2.95 1 0.14652672 0.186469908 0.113121681 0.130555127 0.0009380854 0.0146244675 0.00245445 0.000352066 3.22E-05 8.04E-05 6.62E-06 9.11E-07 4.78E-06
2.95 1.05 0.133565222 0.178696987 0.100940696 0.161738379 9.09E-05 0.0174194574 0.0028298713 0.0002831782 6.16E-05 6.80E-05 7.51E-06 2.34E-06 7.94E-06
2.95 1.1 0.124692668 0.166592351 0.0884547009 0.191111999 0.0025242491 0.0196781945 0.0033276683 0.0001992031 8.07E-05 4.70E-05 1.36E-05 4.82E-06 9.37E-06
2.95 1.15 0.118635756 0.151096707 0.0770235902 0.215827739 0.0098710777 0.0208473253 0.0040799637 0.0001516067 8.16E-05 2.78E-05 1.44E-05 7.39E-06 7.50E-06
2.95 1.2 0.113851272 0.133578515 0.0675947042 0.233360045 0.0234640076 0.0205212378 0.0052380104 0.0001832516 6.76E-05 1.70E-05 8.94E-06 9.15E-06 4.37E-06
2.95 1.25 0.108804815 0.115621397 0.0605733735 0.241856188 0.0440864004 0.0186038944 0.0068938943 0.0003133662 4.99E-05 1.63E-05 7.81E-06 1.00E-05 2.99E-06
2.95 1.3 0.102238739 0.0988066075 0.0558207678 0.240401886 0.0717851392 0.015401385 0.0090060168 0.0005347781 4.09E-05 2.36E-05 2.00E-05 1.01E-05 3.70E-06
2.95 1.35 0.0933892508 0.0845062269 0.0527540947 0.229154914 0.105748589 0.011616277 0.0113753063 0.0008184183 4.92E-05 3.40E-05 4.01E-05 9.17E-06 3.77E-06
2.95 1.4 0.0821074664 0.07369215 0.0505098986 0.20932227 0.144262105 0.0082687512 0.0136922787 0.0011218081 7.77E-05 4.47E-05 5.21E-05 7.08E-06 2.25E-06
2.95 1.45 0.0688570132 0.0667772462 0.0481445524 0.182983226 0.184780626 0.0065949794 0.0156293515 0.0014013292 0.0001256625 5.99E-05 4.71E-05 4.87E-06 2.72E-06
2.95 1.5 0.0545955868 0.0635347539 0.0448478798 0.152794812 0.224141846 0.0079458621 0.0169270207 0.001625118 0.000190447 9.10E-05 3.15E-05 3.66E-06 7.31E-06
2.95 1.55 0.0405663824 0.0631354992 0.0401333143 0.121625753 0.258906618 0.0136728745 0.017437298 0.0017815475 0.0002704208 0.000146291 1.79E-05 3.00E-06 1.21E-05
2.95 1.6 0.0280400296 0.0643118544 0.0339575979 0.0921693739 0.285774916 0.0249738193 0.0171259529 0.0018812423 0.0003671296 0.0002159964 1.19E-05 2.39E-06 1.30E-05
2.95 1.65 0.0180549131 0.0656209324 0.0267344617 0.0665845248 0.302037628 0.0426872059 0.0160670101 0.0019536816 0.0004860557 0.0002722091 1.05E-05 4.34E-06 1.20E-05
2.95 1.7 0.0112248804 0.0657383204 0.0192361436 0.0462337843 0.305993921 0.0670586349 0.0144588667 0.0020360403 0.0006349003 0.0002884589 9.58E-06 1.29E-05 1.46E-05
2.95 1.75 0.0076588766 0.0637082346 0.0124066078 0.0315809561 0.297224502 0.0975376528 0.0126675108 0.0021560907 0.000818462 0.0002602422 9.13E-06 2.78E-05 2.17E-05
2.95 1.8 0.0069902158 0.0590991859 0.0071321512 0.0222499942 0.27665853 0.132688162 0.0112825048 0.0023161269 0.0010300299 0.0002068303 1.16E-05 4.10E-05 2.68E-05
2.95 1.85 0.0084954028 0.0520434345 0.0040410465 0.0172339068 0.246424403 0.170268337 0.0111288272 0.002486184 0.0012424356 0.0001544034 1.76E-05 4.43E-05 2.39E-05
2.95 1.9 0.0112599883 0.0431635925 0.0033822752 0.0151873236 0.209509885 0.207463127 0.0131964587 0.0026111834 0.0014057928 0.000118501 2.54E-05 3.89E-05 1.58E-05
2.95 1.95 0.0143376793 0.0334170096 0.0049879421 0.0147140723 0.169318875 0.241229587 0.0184988683 0.0026362719 0.0014609556 0.0001009005 3.34E-05 3.40E-05 9.44E-06
2.95 2 0.0168875566 0.023905325 0.0083163853 0.0146111649 0.129229116 0.268682977 0.0278733274 0.0025557092 0.0013668896 9.58E-05 4.16E-05 3.58E-05 7.65E-06
2.95 2.05 0.0182902049 0.0156759244 0.0125584965 0.0140355609 0.0921994036 0.287441761 0.0417788839 0.002470045 0.0011288148 9.43E-05 5.11E-05 4.07E-05 7.54E-06
2.95 2.1 0.0182316678 0.0095378309 0.0167813136 0.0125714797 0.0604736906 0.295880244 0.0601787061 0.0026134903 0.0008101599 8.79E-05 6.18E-05 4.05E-05 5.20E-06
2.95 2.15 0.0167369796 0.0059245514 0.0200867166 0.0102096137 0.0354225134 0.293271307 0.082548446 0.0033230264 0.0005195156 7.30E-05 7.16E-05 3.10E-05 1.82E-06
2.95 2.2 0.0141386297 0.0048313962 0.0217713424 0.0072689375 0.0175202059 0.279840799 0.107960974 0.0049639509 0.0003776183 5.31E-05 7.55E-05 1.61E-05 1.89E-06
2.95 2.25 0.0109730802 0.0058401247 0.021466198 0.0042783856 0.0064223957 0.25675096 0.135163197 0.0078628756 0.0004774898 3.48E-05 6.80E-05 4.38E-06 5.02E-06
2.95 2.3 0.0078241287 0.0082274959 0.0192198376 0.0018242949 0.0011132571 0.226007274 0.162610367 0.0122893008 0.0008536048 2.08E-05 4.76E-05 1.90E-07 6.03E-06
2.95 2.35 0.005167087 0.0111359957 0.0154883177 0.0003840097 0.000116376 0.190265032 0.188499856 0.0184803344 0.0014760125 9.63E-06 2.16E-05 3.19E-07 4.23E-06
2.95 2.4 0.0032823078 0.013763069 0.0110232288 0.0001911163 0.0017618908 0.152528357 0.210872277 0.0266645278 0.0022776459 1.91E-06 5.15E-06 7.02E-07 4.04E-06
2.95 2.45 0.0022652803 0.0155146633 0.0066888048 0.0011763331 0.004470255 0.115778261 0.227810124 0.0370415499 0.0032043557 4.06E-06 1.19E-05 2.06E-06 6.44E-06
2.95 2.5 0.0021021637 0.0160825906 0.0032625299 0.0029995469 0.0069888201 0.0825950109 0.237711142 0.0497062072 0.0042599029 2.69E-05 4.28E-05 6.62E-06 8.66E-06
2.95 2.55 0.0027486179 0.0154386838 0.0012780305 0.0051556531 0.0085303995 0.0548606084 0.239566266 0.0645355737 0.0055203414 8.72E-05 8.65E-05 1.43E-05 1.03E-05
2.95 2.6 0.0041604425 0.0137668093 0.0009459432 0.0071173375 0.0087965845 0.0335936437 0.233179595 0.0810744889 0.0071136716 0.0002176151 0.000132085 2.51E-05 1.31E-05
2.95 2.65 0.006248245 0.0113773742 0.0021622714 0.0084606443 0.0078933007 0.0189513937 0.219218913 0.0985025377 0.0091801208 0.0004713062 0.0001789518 4.11E-05 1.61E-05
2.95 2.7 0.008790258 0.0086450112 0.0045769079 0.0089336651 0.0061869363 0.0103827838 0.199054995 0.115725417 0.0118331009 0.000906781 0.0002376584 6.32E-05 1.67E-05
2.95 2.75 0.0113934868 0.0059784611 0.0076795053 0.0084760059 0.0041626257 0.0068548531 0.174500077 0.131544761 0.0151227899 0.0015506332 0.0003229874 8.78E-05 1.60E-05
2.95 2.8 0.0135708856 0.0037958169 0.0108817111 0.0072074219 0.0023100913 0.0070780294 0.147524444 0.144879199 0.019002243 0.0023657904 0.0004496921 0.0001080729 1.85E-05
3 0.8 0.250021692 0.171754768 0.135976591 0.0297086519 0.0092908987 0.0067204329 0.0009560227 0.0002167491 4.01E-05 1.11E-05 1.62E-05 8.20E-06 8.32E-08
3 0.85 0.220229422 0.178645974 0.139347434 0.0447181025 0.0086785216 0.0080015196 0.0009688859 0.0002333341 2.66E-05 1.22E-05 2.76E-05 5.26E-06 8.84E-07
3 0.9 0.192027464 0.183912369 0.137814661 0.0653835253 0.0068742049 0.0098955219 0.0010530113 0.0002790965 9.40E-06 1.93E-05 3.59E-05 2.43E-06 3.49E-06
3 0.95 0.16717083 0.186372979 0.131596334 0.0911982948 0.0042489116 0.0123324347 0.0012276182 0.0003295055 6.29E-07 3.39E-05 3.24E-05 1.13E-06 5.08E-06
3 1 0.14679816 0.185070291 0.121560304 0.120809584 0.0016126524 0.0151295064 0.0014904765 0.0003532192 6.75E-06 4.99E-05 1.87E-05 1.08E-06 4.35E-06
3 1.05 0.131299912 0.179468181 0.109046534 0.152125437 0.0001891003 0.0179675081 0.0018377673 0.0003346331 2.27E-05 5.90E-05 6.31E-06 1.74E-06 3.46E-06
3 1.1 0.120326467 0.169567987 0.0956030497 0.18255541 0.0014877376 0.0204034124 0.002293697 0.0002872798 3.72E-05 5.62E-05 4.49E-06 3.21E-06 4.51E-06
3 1.15 0.112917155 0.155921524 0.0827007156 0.209339981 0.0070911718 0.0219430177 0.0029291614 0.0002501747 4.17E-05 4.32E-05 1.07E-05 5.78E-06 6.83E-06
3 1.2 0.107715183 0.139556978 0.0714941564 0.229907774 0.0183999758 0.0221645731 0.0038503182 0.0002714204 3.53E-05 2.73E-05 1.50E-05 9.15E-06 7.61E-06
3 1.25 0.103227912 0.121850616 0.0626643692 0.24221773 0.0363740054 0.0208547499 0.0051528872 0.0003883586 2.26E-05 1.75E-05 1.28E-05 1.23E-05 5.45E-06
3 1.3 0.098094053 0.104338547 0.0563561336 0.245025075 0.0613083258 0.0181220173 0.0068610996 0.0006115623 1.03E-05 1.93E-05 9.98E-06 1.35E-05 2.58E-06
3 1.35 0.0913008923 0.0884936271 0.0522175091 0.238043809 0.0926909745 0.0144585337 0.0088817411 0.0009191445 5.99E-06 3.19E-05 1.62E-05 1.23E-05 1.95E-06
3 1.4 0.0823304544 0.0755107638 0.0495303631 0.221985272 0.1291699 0.0107247405 0.0109996437 0.0012631686 1.77E-05 5.01E-05 3.25E-05 9.18E-06 2.85E-06
3 1.45 0.0712311188 0.0661315963 0.0473965813 0.198462911 0.168621997 0.0080565662 0.0129250342 0.0015841817 5.20E-05 6.88E-05 4.92E-05 5.55E-06 2.92E-06
3 1.5 0.0585836294 0.0605362482 0.0449319066 0.169783813 0.208302098 0.0077293332 0.0143743465 0.0018284347 0.0001103792 8.91E-05 5.46E-05 2.53E-06 2.86E-06
3 1.55 0.0453603361 0.0583198308 0.0414469636 0.138643252 0.245078042 0.0110208426 0.0151483888 0.0019635735 0.0001893375 0.0001182261 4.62E-05 9.30E-07 5.70E-06
3 1.6 0.0327117674 0.0585681943 0.0365948113 0.107770194 0.275761496 0.0190841837 0.0151754475 0.0019882624 0.0002838641 0.0001616947 3.15E-05 9.10E-07 1.20E-05
3 1.65 0.0217315892 0.0600310738 0.0304499953 0.0795760675 0.297503915 0.0328099029 0.0145148296 0.0019306787 0.0003912112 0.0002129026 1.98E-05 2.14E-06 1.78E-05
3 1.7 0.0132531191 0.0613644382 0.0234909109 0.0558567338 0.308189425 0.052662692 0.0133456614 0.001835943 0.0005115993 0.0002531678 1.49E-05 5.13E-06 1.93E-05
3 1.75 0.0077184362 0.0613860538 0.0164857148 0.0376052956 0.306749866 0.0785110844 0.0119665446 0.001748465 0.0006453146 0.0002643329 1.39E-05 1.18E-05 1.80E-05
3 1.8 0.0051383639 0.0592839886 0.010310157 0.0249712642 0.293331222 0.109500277 0.0108159677 0.0016969347 0.0007884295 0.0002426583 1.27E-05 2.29E-05 1.91E-05
3 1.85 0.0051352844 0.0547352012 0.0057480349 0.0173685966 0.269270641 0.144026892 0.0104960808 0.0016866676 0.0009290523 0.0002004434 1.11E-05 3.50E-05 2.28E-05
3 1.9 0.0070416645 0.0479218348 0.0033255325 0.0136950818 0.236888837 0.179847155 0.011767436 0.001700675 0.0010453108 0.0001553612 1.24E-05 4.21E-05 2.43E-05
3 1.95 0.0100233856 0.0394580043 0.0032111685 0.0126029668 0.199150504 0.214308693 0.0154850518 0.0017112341 0.0011072285 0.000119303 1.99E-05 4.12E-05 1.98E-05
3 2 0.0132091555 0.0302516338 0.0051902297 0.0127597609 0.159263144 0.24466056 0.0224711019 0.0017045734 0.0010851107 9.51E-05 3.31E-05 3.56E-05 1.16E-05
3 2.05 0.0158185235 0.0213309472 0.0087063767 0.0130534939 0.120292491 0.268370187 0.0333576277 0.0017162625 0.0009630728 7.90E-05 4.83E-05 3.15E-05 5.16E-06
3 2.1 0.0172798824 0.0136627673 0.0129550408 0.0127225496 0.084852811 0.283399257 0.0484484309 0.0018651977 0.0007538188 6.38E-05 6.17E-05 3.25E-05 2.82E-06
3 2.15 0.017326831 0.0079865063 0.0170250959 0.0114202636 0.054895074 0.288431417 0.0676150436 0.0023683804 0.0005087424 4.44E-05 7.14E-05 3.49E-05 1.81E-06
3 2.2 0.0160339294 0.0046873254 0.0200719013 0.0092061844 0.0315758898 0.283024622 0.0902540987 0.003518256 0.0003163599 2.29E-05 7.51E-05 3.12E-05 3.40E-07
3 2.25 0.013753972 0.0037397081 0.0214784658 0.0064544953 0.0152109788 0.26765586 0.115338897 0.0056259207 0.0002838768 6.89E-06 6.88E-05 1.90E-05 9.26E-07
3 2.3 0.0109765387 0.0047440984 0.0209710143 0.0037079061 0.0053343252 0.243672219 0.141527293 0.0089654363 0.0005023775 1.07E-06 5.01E-05 6.14E-06 4.71E-06
3 2.35 0.0081794245 0.0070455822 0.0186595885 0.0015172124 0.0008629943 0.213134518 0.167278791 0.0137508997 0.0010091392 2.80E-06 2.41E-05 1.07E-06 7.98E-06
3 2.4 0.0057332667 0.0098921373 0.0150012561 0.0003013338 0.0003330771 0.178587464 0.190941103 0.0201488399 0.0017714672 6.79E-06 3.57E-06 3.28E-06 7.70E-06
3 2.45 0.0038740459 0.0125876932 0.0106926429 0.0002473634 0.0021597161 0.142782177 0.210830935 0.0283006839 0.0027074799 1.42E-05 2.94E-06 6.37E-06 5.32E-06
3 2.5 0.0027381897 0.014601975 0.0065105863 0.0012734212 0.0048856738 0.108358803 0.225377208 0.0383149117 0.0037363322 3.62E-05 2.98E-05 7.49E-06 3.84E-06
3 2.55 0.0024231644 0.0156177421 0.0031481045 0.0030675082 0.0073769052 0.0775387971 0.23332605 0.0502121583 0.004829138 8.99E-05 7.93E-05 9.34E-06 5.18E-06
3 2.6 0.0030131021 0.0155229788 0.0010927447 0.0051830582 0.0089267273 0.0518976818 0.233950915 0.0638365753 0.0060317659 0.0001936754 0.0001367358 1.65E-05 1.05E-05
3 2.65 0.0045361206 0.0143766853 0.0005689693 0.0071525105 0.009258636 0.0322622245 0.227194165 0.0787740774 0.0074513552 0.0003683722 0.000188207 3.29E-05 1.93E-05
3 2.7 0.0068747018 0.0123774938 0.0015391159 0.0085812192 0.0084498657 0.0187402379 0.213678858 0.0943272502 0.0092196821 0.0006410914 0.0002319129 5.94E-05 2.79E-05
3 2.75 0.0096994485 0.0098481032 0.0037388288 0.0092044248 0.0068179439 0.010850251 0.194585188 0.109582458 0.0114486455 0.0010398328 0.0002805528 9.02E-05 3.23E-05
3 2.8 0.0125052345 0.0072167086 0.0067262466 0.0089148816 0.0048089112 0.0076919756 0.171446539 0.123558008 0.0141871175 0.001577017 0.0003563161 0.0001141118 3.20E-05
3.05 0.8 0.256706159 0.168533314 0.139734272 0.0247632013 0.0099431382 0.0065636106 0.0005467782 0.000244992 3.38E-05 8.85E-06 1.39E-05 9.29E-06 6.87E-07
3.05 0.85 0.227009075 0.174561166 0.144605324 0.0385132582 0.0094280398 0.0079858282 0.0005010926 0.0002177671 2.99E-05 1.02E-05 1.46E-05 8.66E-06 4.19E-07
3.05 0.9 0.197977928 0.179668419 0.144482316 0.0578497517 0.007742856 0.0100021895 0.0005063366 0.0002231843 2.03E-05 9.17E-06 2.19E-05 5.67E-06 3.11E-07
3.05 0.95 0.171465522 0.182770259 0.139382127 0.0824694606 0.0051881667 0.0125100384 0.0005935548 0.0002581795 9.26E-06 1.05E-05 2.91E-05 2.59E-06 1.88E-06
3.05 1 0.148865552 0.182849763 0.129988139 0.111279562 0.0024384502 0.0153275666 0.0007788977 0.0003001792 3.90E-06 1.85E-05 2.77E-05 1.39E-06 4.45E-06
3.05 1.05 0.130927733 0.179158604 0.117512607 0.142454382 0.000543924 0.0181864195 0.0010661821 0.0003250601 6.86E-06 3.20E-05 1.71E-05 1.89E-06 5.76E-06
3.05 1.1 0.117694989 0.171370224 0.103462442 0.173617366 0.0008554263 0.0207322225 0.0014619638 0.0003255838 1.47E-05 4.44E-05 5.81E-06 3.16E-06 4.85E-06
3.05 1.15 0.108561835 0.159662427 0.0893697166 0.202119566 0.004869566 0.0225552013 0.0019948383 0.0003192557 2.20E-05 4.73E-05 2.73E-06 4.98E-06 3.66E-06
3.05 1.2 0.102432957 0.144724995 0.0765456042 0.225374591 0.0140088404 0.0232616702 0.0027230039 0.0003428012 2.52E-05 3.83E-05 8.73E-06 7.74E-06 4.13E-06
3.05 1.25 0.0979404202 0.127690017 0.0659004929 0.241194675 0.0293675257 0.0225775958 0.0037181909 0.0004376329 2.30E-05 2.40E-05 1.64E-05 1.12E-05 4.98E-06
3.05 1.3 0.0936911755 0.109976176 0.0578529033 0.248060448 0.0514746737 0.0204635451 0.005027619 0.0006318108 1.56E-05 1.65E-05 1.84E-05 1.39E-05 3.90E-06
3.05 1.35 0.0885005089 0.0930755439 0.0523215289 0.24530593 0.0801268839 0.0172077217 0.0066299224 0.0009252828 6.04E-06 2.39E-05 1.55E-05 1.42E-05 1.57E-06
3.05 1.4 0.0815772953 0.0783294911 0.048793729 0.233199479 0.114316375 0.0134606066 0.0084085282 0.0012837896 1.34E-06 4.41E-05 1.63E-05 1.19E-05 5.12E-07
3.05 1.45 0.0726303591 0.0667296453 0.0464646668 0.21291137 0.15226478 0.0101970919 0.0101590163 0.0016451965 1.18E-05 6.81E-05 2.71E-05 8.09E-06 1.53E-06
3.05 1.5 0.0618784559 0.0587794193 0.0444269805 0.186370188 0.191563424 0.00860855 0.0116326743 0.0019384184 4.69E-05 8.88E-05 4.49E-05 4.28E-06 3.19E-06
3.05 1.55 0.0499714237 0.0544431175 0.0418671784 0.156028983 0.229385317 0.0099456216 0.0126022465 0.0021073154 0.0001096161 0.0001059797 5.85E-05 1.47E-06 4.23E-06
3.05 1.6 0.0378427861 0.053171058 0.0382249169 0.124551282 0.262746285 0.0153568408 0.0129300008 0.0021288739 0.00019476 0.0001248001 5.85E-05 1.12E-07 5.93E-06
3.05 1.65 0.0265156124 0.0539991554 0.033293144 0.0944680222 0.288819414 0.025754832 0.0126122833 0.0020196037 0.00029279 0.0001495539 4.56E-05 3.20E-07 1.07E-05
3.05 1.7 0.0169085887 0.055719687 0.0272488554 0.067869044 0.305274218 0.0417048724 0.0117872747 0.0018268629 0.0003958132 0.0001782649 2.92E-05 1.96E-06 1.73E-05
3.05 1.75 0.0096864099 0.0570965751 0.0206092913 0.0461764573 0.31058573 0.0633165569 0.0107187724 0.0016090003 0.0004998086 0.0002022239 1.78E-05 4.87E-06 2.13E-05
3.05 1.8 0.0051730999 0.0570811346 0.0141145518 0.0300311855 0.304254388 0.0901435097 0.0097796263 0.0014152817 0.0006019238 0.0002117906 1.28E-05 9.41E-06 2.04E-05
3.05 1.85 0.0033333943 0.0549807396 0.0085651692 0.0193127046 0.286877231 0.121121277 0.0094471793 0.0012736652 0.0006963814 0.0002030149 1.00E-05 1.63E-05 1.77E-05
3.05 1.9 0.003805792 0.0505523812 0.0046524838 0.0132762346 0.260062188 0.154582255 0.0103038021 0.001190166 0.0007726458 0.0001791905 6.90E-06 2.55E-05 1.72E-05
3.05 1.95 0.0059721177 0.0440104309 0.0028189141 0.0107682862 0.226197079 0.188368515 0.0130207803 0.0011565306 0.0008167208 0.0001471384 6.40E-06 3.45E-05 1.89E-05
3.05 2 0.0090532487 0.0359607318 0.0031707116 0.0104683974 0.188135559 0.220028591 0.0183055179 0.0011646362 0.0008138479 0.000113419 1.40E-05 4.01E-05 1.84E-05
3.05 2.05 0.0122298925 0.0272747733 0.0054516255 0.0111127551 0.148858166 0.247075708 0.0268080253 0.001227179 0.0007524793 8.32E-05 3.10E-05 3.95E-05 1.29E-05
3.05 2.1 0.014782495 0.0189277065 0.0090817776 0.0116744463 0.11116245 0.267262959 0.0390015321 0.0014022864 0.0006302131 5.94E-05 5.17E-05 3.43E-05 5.24E-06
3.05 2.15 0.0162232547 0.0118218887 0.0132610853 0.0114875074 0.0774069909 0.278847106 0.0550575082 0.001813064 0.0004624545 4.08E-05 6.68E-05 2.90E-05 8.09E-07
3.05 2.2 0.016368195 0.0066242371 0.0171214204 0.0102963421 0.0493046263 0.280807116 0.0747482756 0.0026499757 0.0002923012 2.48E-05 7.05E-05 2.60E-05 1.35E-07
3.05 2.25 0.015323621 0.0036584142 0.0198925158 0.0082236079 0.0277911799 0.272970216 0.0974087749 0.0041524917 0.0001946482 1.22E-05 6.33E-05 2.22E-05 2.48E-07
3.05 2.3 0.0134032263 0.0028760832 0.0210469212 0.0056709236 0.0130016367 0.256030865 0.121964551 0.0065765986 0.0002643927 8.04E-06 4.79E-05 1.39E-05 4.95E-07
